,Problem,Alg_name,Iteration,Evaluations,Objectives,n_variables,xl,xu,exec_time,approx_nadir,solutions_shape,pop_size,path,image_location
474,KUR1,RNSGA2,1000,100000,2,5,[-5.05 -5.05 -5.05 -5.05 -5.05],[5. 5. 5. 5. 5.],18.48669505119324,[-28.87093792 -11.51350319],100,100,/home/582/ow6835/MOOP/Result/KUR1/RNSGA2_KUR1_5/KUR1_RNSGA2_Iteration-1000_Obj-2_Var-5.d126a0af-b1f2-4f41-bfd2-a505a9586dd9,/home/582/ow6835/MOOP/Result/Images/KUR1/RNSGA2_KUR1Var-5/KUR1_RNSGA2_Iteration-1000_Obj-2_Var-5_Pop_size100
475,SK2_TYPO,RNSGA2,200,20000,2,4,[-10. -10. -10. -10.],[10. 10. 10. 10.],3.508394479751587,[13.47102538  0.43139944],100,100,/home/582/ow6835/MOOP/Result/SK2_TYPO/RNSGA2_SK2_TYPO_4/SK2_TYPO_RNSGA2_Iteration-200_Obj-2_Var-4.4aca6303-ab0b-4dce-b526-f1fc92b6a3e0,/home/582/ow6835/MOOP/Result/Images/SK2_TYPO/RNSGA2_SK2_TYPOVar-4/SK2_TYPO_RNSGA2_Iteration-200_Obj-2_Var-4_Pop_size100
476,KUR1,RNSGA2,500,100000,2,5,[-5.05 -5.05 -5.05 -5.05 -5.05],[5. 5. 5. 5. 5.],19.74532794952393,[-28.87108187   0.2626069 ],200,200,/home/582/ow6835/MOOP/Result/KUR1/RNSGA2_KUR1_5/KUR1_RNSGA2_Iteration-500_Obj-2_Var-5.5e646955-80b0-473b-bc67-2a3b2b974a8b,/home/582/ow6835/MOOP/Result/Images/KUR1/RNSGA2_KUR1Var-5/KUR1_RNSGA2_Iteration-500_Obj-2_Var-5_Pop_size200
477,KUR1,RNSGA2,1000,200000,2,5,[-5.05 -5.05 -5.05 -5.05 -5.05],[5. 5. 5. 5. 5.],39.71949744224548,[-28.87096546  -1.52147744],200,200,/home/582/ow6835/MOOP/Result/KUR1/RNSGA2_KUR1_5/KUR1_RNSGA2_Iteration-1000_Obj-2_Var-5.ab42b630-a766-430a-850b-be9d3bb40e8e,/home/582/ow6835/MOOP/Result/Images/KUR1/RNSGA2_KUR1Var-5/KUR1_RNSGA2_Iteration-1000_Obj-2_Var-5_Pop_size200
478,KUR1,NSGA3,100,4000,2,2,[-5.05 -5.05],[5. 5.],0.6532657146453857,[-7.30652397  0.10036619],47,40,/home/582/ow6835/MOOP/Result/KUR1/NSGA3_KUR1_2/KUR1_NSGA3_Iteration-100_Obj-2_Var-2.62530d7e-46de-468f-bb51-cd741a5db4e0,/home/582/ow6835/MOOP/Result/Images/KUR1/NSGA3_KUR1Var-2/KUR1_NSGA3_Iteration-100_Obj-2_Var-2_Pop_size40
479,KUR1,RNSGA2,1000,100000,2,4,[-5.05 -5.05 -5.05 -5.05],[5. 5. 5. 5.],18.21430206298828,[-21.65321147  -7.01630043],100,100,/home/582/ow6835/MOOP/Result/KUR1/RNSGA2_KUR1_4/KUR1_RNSGA2_Iteration-1000_Obj-2_Var-4.197ce581-5a1c-41a7-a9da-1258043bc199,/home/582/ow6835/MOOP/Result/Images/KUR1/RNSGA2_KUR1Var-4/KUR1_RNSGA2_Iteration-1000_Obj-2_Var-4_Pop_size100
480,ZDT1,NSGA2,100,10000,2,10,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],1.001614332199097,[0.99971333 1.00009839],100,100,/home/582/ow6835/MOOP/Result/ZDT1/NSGA2_ZDT1_10/ZDT1_NSGA2_Iteration-100_Obj-2_Var-10.984b12f3-63da-4053-9238-5a135407165b,/home/582/ow6835/MOOP/Result/Images/ZDT1/NSGA2_ZDT1Var-10/ZDT1_NSGA2_Iteration-100_Obj-2_Var-10_Pop_size100
481,ZDT1,NSGA2,100,4000,2,10,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],0.4545454978942871,[0.99920095 1.00331785],40,40,/home/582/ow6835/MOOP/Result/ZDT1/NSGA2_ZDT1_10/ZDT1_NSGA2_Iteration-100_Obj-2_Var-10.443dd3cb-9263-4967-9a8d-d26a757139fc,/home/582/ow6835/MOOP/Result/Images/ZDT1/NSGA2_ZDT1Var-10/ZDT1_NSGA2_Iteration-100_Obj-2_Var-10_Pop_size40
482,ZDT1,NSGA2,100,20000,2,10,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],1.9304790496826167,[0.99977415 1.00032243],200,200,/home/582/ow6835/MOOP/Result/ZDT1/NSGA2_ZDT1_10/ZDT1_NSGA2_Iteration-100_Obj-2_Var-10.2c605fbd-d67a-4c73-b6a3-b683f370b748,/home/582/ow6835/MOOP/Result/Images/ZDT1/NSGA2_ZDT1Var-10/ZDT1_NSGA2_Iteration-100_Obj-2_Var-10_Pop_size200
483,ZDT1,NSGA2,1000,40000,2,10,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],4.878392219543457,[1. 1.],40,40,/home/582/ow6835/MOOP/Result/ZDT1/NSGA2_ZDT1_10/ZDT1_NSGA2_Iteration-1000_Obj-2_Var-10.5b07b57f-2af3-4747-8d28-226eb8d8995e,/home/582/ow6835/MOOP/Result/Images/ZDT1/NSGA2_ZDT1Var-10/ZDT1_NSGA2_Iteration-1000_Obj-2_Var-10_Pop_size40
484,ZDT1,NSGA2,500,50000,2,10,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],5.086232900619507,[1.         1.00000001],100,100,/home/582/ow6835/MOOP/Result/ZDT1/NSGA2_ZDT1_10/ZDT1_NSGA2_Iteration-500_Obj-2_Var-10.c432fd7d-c3e2-4cdb-98a2-20c63ed2e444,/home/582/ow6835/MOOP/Result/Images/ZDT1/NSGA2_ZDT1Var-10/ZDT1_NSGA2_Iteration-500_Obj-2_Var-10_Pop_size100
485,ZDT1,AGNOMEN,100,10000,2,10,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],2.1996049880981445,[0.99981909 1.00064734],100,40,/home/582/ow6835/MOOP/Result/ZDT1/AGNOMEN_ZDT1_10/ZDT1_AGNOMEN_Iteration-100_Obj-2_Var-10.5abcfc2a-55da-4b8a-9edb-d6590144c097,/home/582/ow6835/MOOP/Result/Images/ZDT1/AGNOMEN_ZDT1Var-10/ZDT1_AGNOMEN_Iteration-100_Obj-2_Var-10_Pop_size40
486,ZDT1,AGNOMEN,100,10000,2,10,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],2.156965732574463,[0.99981909 1.00064734],100,100,/home/582/ow6835/MOOP/Result/ZDT1/AGNOMEN_ZDT1_10/ZDT1_AGNOMEN_Iteration-100_Obj-2_Var-10.3b26f688-1497-4b86-a162-3365cc22b915,/home/582/ow6835/MOOP/Result/Images/ZDT1/AGNOMEN_ZDT1Var-10/ZDT1_AGNOMEN_Iteration-100_Obj-2_Var-10_Pop_size100
487,ZDT1,NSGA2,1000,100000,2,10,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],9.89268946647644,[1. 1.],100,100,/home/582/ow6835/MOOP/Result/ZDT1/NSGA2_ZDT1_10/ZDT1_NSGA2_Iteration-1000_Obj-2_Var-10.7b2bcbe2-356c-46db-aae6-9a1f02db8f9c,/home/582/ow6835/MOOP/Result/Images/ZDT1/NSGA2_ZDT1Var-10/ZDT1_NSGA2_Iteration-1000_Obj-2_Var-10_Pop_size100
488,ZDT1,NSGA2,500,100000,2,10,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],9.776344299316406,[0.99999999 1.        ],200,200,/home/582/ow6835/MOOP/Result/ZDT1/NSGA2_ZDT1_10/ZDT1_NSGA2_Iteration-500_Obj-2_Var-10.20ac24dd-175c-41ef-8575-f21c9cffa68a,/home/582/ow6835/MOOP/Result/Images/ZDT1/NSGA2_ZDT1Var-10/ZDT1_NSGA2_Iteration-500_Obj-2_Var-10_Pop_size200
489,ZDT1,NSGA3,500,20000,2,10,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],2.6047568321228027,[0.76962566 1.0649896 ],50,40,/home/582/ow6835/MOOP/Result/ZDT1/NSGA3_ZDT1_10/ZDT1_NSGA3_Iteration-500_Obj-2_Var-10.c3bab7c0-c011-435f-8b2f-92a3263f23c4,/home/582/ow6835/MOOP/Result/Images/ZDT1/NSGA3_ZDT1Var-10/ZDT1_NSGA3_Iteration-500_Obj-2_Var-10_Pop_size40
490,ZDT1,NSGA2,200,8000,2,10,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],0.93212628364563,[0.99999857 1.00052131],40,40,/home/582/ow6835/MOOP/Result/ZDT1/NSGA2_ZDT1_10/ZDT1_NSGA2_Iteration-200_Obj-2_Var-10.6410db02-545d-43f3-96d1-10e2ffcdaa56,/home/582/ow6835/MOOP/Result/Images/ZDT1/NSGA2_ZDT1Var-10/ZDT1_NSGA2_Iteration-200_Obj-2_Var-10_Pop_size40
491,ZDT1,NSGA2,200,20000,2,10,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],1.8401482105255127,[0.99999689 1.00212525],100,100,/home/582/ow6835/MOOP/Result/ZDT1/NSGA2_ZDT1_10/ZDT1_NSGA2_Iteration-200_Obj-2_Var-10.c77ceb90-8349-4963-98c8-dc20024667cf,/home/582/ow6835/MOOP/Result/Images/ZDT1/NSGA2_ZDT1Var-10/ZDT1_NSGA2_Iteration-200_Obj-2_Var-10_Pop_size100
492,ZDT1,NSGA2,500,20000,2,10,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],2.322256565093994,[0.99999907 1.00000015],40,40,/home/582/ow6835/MOOP/Result/ZDT1/NSGA2_ZDT1_10/ZDT1_NSGA2_Iteration-500_Obj-2_Var-10.06d5f491-2966-4366-8d7c-2dc1019de64a,/home/582/ow6835/MOOP/Result/Images/ZDT1/NSGA2_ZDT1Var-10/ZDT1_NSGA2_Iteration-500_Obj-2_Var-10_Pop_size40
493,ZDT1,NSGA3,1000,40000,2,10,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],5.927944183349609,[0.83663565 1.00607066],45,40,/home/582/ow6835/MOOP/Result/ZDT1/NSGA3_ZDT1_10/ZDT1_NSGA3_Iteration-1000_Obj-2_Var-10.20f1c853-1f85-4acf-a245-064de3a9be83,/home/582/ow6835/MOOP/Result/Images/ZDT1/NSGA3_ZDT1Var-10/ZDT1_NSGA3_Iteration-1000_Obj-2_Var-10_Pop_size40
494,ZDT1,NSGA2,200,40000,2,10,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],3.623990297317505,[0.99999786 1.00001199],200,200,/home/582/ow6835/MOOP/Result/ZDT1/NSGA2_ZDT1_10/ZDT1_NSGA2_Iteration-200_Obj-2_Var-10.9924a109-dda3-40a2-aede-20056aba2826,/home/582/ow6835/MOOP/Result/Images/ZDT1/NSGA2_ZDT1Var-10/ZDT1_NSGA2_Iteration-200_Obj-2_Var-10_Pop_size200
495,ZDT1,NSGA3,100,4000,2,10,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],0.4995660781860351,[0.71244025 0.93349852],50,40,/home/582/ow6835/MOOP/Result/ZDT1/NSGA3_ZDT1_10/ZDT1_NSGA3_Iteration-100_Obj-2_Var-10.c895f0a1-475b-45b9-ad64-183781ea0ecf,/home/582/ow6835/MOOP/Result/Images/ZDT1/NSGA3_ZDT1Var-10/ZDT1_NSGA3_Iteration-100_Obj-2_Var-10_Pop_size40
496,ZDT1,NSGA3,100,20000,2,10,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],1.9675040245056152,[0.9957622 0.9432071],226,200,/home/582/ow6835/MOOP/Result/ZDT1/NSGA3_ZDT1_10/ZDT1_NSGA3_Iteration-100_Obj-2_Var-10.e848fb11-b628-49fe-a559-d6b50a2562f3,/home/582/ow6835/MOOP/Result/Images/ZDT1/NSGA3_ZDT1Var-10/ZDT1_NSGA3_Iteration-100_Obj-2_Var-10_Pop_size200
497,ZDT1,NSGA3,200,20000,2,10,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],2.082449197769165,[0.93313362 1.05421526],127,100,/home/582/ow6835/MOOP/Result/ZDT1/NSGA3_ZDT1_10/ZDT1_NSGA3_Iteration-200_Obj-2_Var-10.94d45775-07e9-4619-afc4-0228169aa0d5,/home/582/ow6835/MOOP/Result/Images/ZDT1/NSGA3_ZDT1Var-10/ZDT1_NSGA3_Iteration-200_Obj-2_Var-10_Pop_size100
498,ZDT1,NSGA3,500,100000,2,10,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],11.357216596603394,[0.9923157  1.12726768],234,200,/home/582/ow6835/MOOP/Result/ZDT1/NSGA3_ZDT1_10/ZDT1_NSGA3_Iteration-500_Obj-2_Var-10.75d7847c-d277-40e1-98d4-0c81babee332,/home/582/ow6835/MOOP/Result/Images/ZDT1/NSGA3_ZDT1Var-10/ZDT1_NSGA3_Iteration-500_Obj-2_Var-10_Pop_size200
499,ZDT1,NSGA2,1000,200000,2,10,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],20.37823867797852,[1. 1.],200,200,/home/582/ow6835/MOOP/Result/ZDT1/NSGA2_ZDT1_10/ZDT1_NSGA2_Iteration-1000_Obj-2_Var-10.8cc6ee82-464b-4e99-8cc4-7a39bee35936,/home/582/ow6835/MOOP/Result/Images/ZDT1/NSGA2_ZDT1Var-10/ZDT1_NSGA2_Iteration-1000_Obj-2_Var-10_Pop_size200
500,ZDT1,AGNOMEN,100,10000,2,10,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],2.2927560806274414,[0.99981909 1.00064734],100,200,/home/582/ow6835/MOOP/Result/ZDT1/AGNOMEN_ZDT1_10/ZDT1_AGNOMEN_Iteration-100_Obj-2_Var-10.cd2fe12d-7802-4922-8e7e-1902560a5a0e,/home/582/ow6835/MOOP/Result/Images/ZDT1/AGNOMEN_ZDT1Var-10/ZDT1_AGNOMEN_Iteration-100_Obj-2_Var-10_Pop_size200
501,ZDT1,AGNOMEN,200,20000,2,10,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],5.038409471511841,[0.99986116 1.01033642],100,200,/home/582/ow6835/MOOP/Result/ZDT1/AGNOMEN_ZDT1_10/ZDT1_AGNOMEN_Iteration-200_Obj-2_Var-10.ef828d3c-fd27-4aa8-84b6-1f4f29178c72,/home/582/ow6835/MOOP/Result/Images/ZDT1/AGNOMEN_ZDT1Var-10/ZDT1_AGNOMEN_Iteration-200_Obj-2_Var-10_Pop_size200
502,ZDT1,AGNOMEN,200,20000,2,10,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],5.722511291503906,[0.99986116 1.01033642],100,40,/home/582/ow6835/MOOP/Result/ZDT1/AGNOMEN_ZDT1_10/ZDT1_AGNOMEN_Iteration-200_Obj-2_Var-10.e082ee0b-0463-49c2-92b6-ecd64a86b17c,/home/582/ow6835/MOOP/Result/Images/ZDT1/AGNOMEN_ZDT1Var-10/ZDT1_AGNOMEN_Iteration-200_Obj-2_Var-10_Pop_size40
503,ZDT1,AGNOMEN,200,20000,2,10,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],5.431882858276367,[0.99986116 1.01033642],100,100,/home/582/ow6835/MOOP/Result/ZDT1/AGNOMEN_ZDT1_10/ZDT1_AGNOMEN_Iteration-200_Obj-2_Var-10.e0af7418-c11c-4bcc-b707-65a0e92b430c,/home/582/ow6835/MOOP/Result/Images/ZDT1/AGNOMEN_ZDT1Var-10/ZDT1_AGNOMEN_Iteration-200_Obj-2_Var-10_Pop_size100
504,ZDT1,NSGA2,100,4000,2,20,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],0.4715416431427002,[0.9970827  1.03859165],40,40,/home/582/ow6835/MOOP/Result/ZDT1/NSGA2_ZDT1_20/ZDT1_NSGA2_Iteration-100_Obj-2_Var-20.2fd62acd-ed3a-4c27-925f-1916c5abc273,/home/582/ow6835/MOOP/Result/Images/ZDT1/NSGA2_ZDT1Var-20/ZDT1_NSGA2_Iteration-100_Obj-2_Var-20_Pop_size40
505,ZDT1,NSGA2,100,10000,2,20,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],0.9191031455993652,[0.99769679 1.0175868 ],100,100,/home/582/ow6835/MOOP/Result/ZDT1/NSGA2_ZDT1_20/ZDT1_NSGA2_Iteration-100_Obj-2_Var-20.41bac32a-eb8d-441d-aa27-e526a9242534,/home/582/ow6835/MOOP/Result/Images/ZDT1/NSGA2_ZDT1Var-20/ZDT1_NSGA2_Iteration-100_Obj-2_Var-20_Pop_size100
506,ZDT1,RNSGA2,200,8000,2,10,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],1.6570956707000732,[0.99982719 0.98432437],40,40,/home/582/ow6835/MOOP/Result/ZDT1/RNSGA2_ZDT1_10/ZDT1_RNSGA2_Iteration-200_Obj-2_Var-10.b75377f1-ea2f-49c3-9c10-165a9fb04de4,/home/582/ow6835/MOOP/Result/Images/ZDT1/RNSGA2_ZDT1Var-10/ZDT1_RNSGA2_Iteration-200_Obj-2_Var-10_Pop_size40
507,ZDT1,RNSGA2,100,20000,2,10,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],4.344757556915283,[0.99923242 1.0000115 ],200,200,/home/582/ow6835/MOOP/Result/ZDT1/RNSGA2_ZDT1_10/ZDT1_RNSGA2_Iteration-100_Obj-2_Var-10.bdd9deb6-3849-4158-8e57-2f356f919d15,/home/582/ow6835/MOOP/Result/Images/ZDT1/RNSGA2_ZDT1Var-10/ZDT1_RNSGA2_Iteration-100_Obj-2_Var-10_Pop_size200
508,ZDT1,AGNOMEN,500,50000,2,10,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],14.328575134277344,[1. 1.],100,200,/home/582/ow6835/MOOP/Result/ZDT1/AGNOMEN_ZDT1_10/ZDT1_AGNOMEN_Iteration-500_Obj-2_Var-10.2b48ea74-d27b-4f63-9e82-374b777baeea,/home/582/ow6835/MOOP/Result/Images/ZDT1/AGNOMEN_ZDT1Var-10/ZDT1_AGNOMEN_Iteration-500_Obj-2_Var-10_Pop_size200
509,ZDT1,RNSGA2,200,20000,2,10,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],3.9433653354644775,[0.98848374 0.99013354],100,100,/home/582/ow6835/MOOP/Result/ZDT1/RNSGA2_ZDT1_10/ZDT1_RNSGA2_Iteration-200_Obj-2_Var-10.1a01ffea-6dde-42aa-a8b2-84859f9ac584,/home/582/ow6835/MOOP/Result/Images/ZDT1/RNSGA2_ZDT1Var-10/ZDT1_RNSGA2_Iteration-200_Obj-2_Var-10_Pop_size100
510,ZDT1,RNSGA2,100,10000,2,10,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],1.8768696784973145,[0.99245295 0.99457562],100,100,/home/582/ow6835/MOOP/Result/ZDT1/RNSGA2_ZDT1_10/ZDT1_RNSGA2_Iteration-100_Obj-2_Var-10.e2370295-7831-4239-bf65-e07746f823be,/home/582/ow6835/MOOP/Result/Images/ZDT1/RNSGA2_ZDT1Var-10/ZDT1_RNSGA2_Iteration-100_Obj-2_Var-10_Pop_size100
511,ZDT1,AGNOMEN,500,50000,2,10,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],14.36547040939331,[1. 1.],100,40,/home/582/ow6835/MOOP/Result/ZDT1/AGNOMEN_ZDT1_10/ZDT1_AGNOMEN_Iteration-500_Obj-2_Var-10.622b1952-c473-487a-b9cd-42695ea2336b,/home/582/ow6835/MOOP/Result/Images/ZDT1/AGNOMEN_ZDT1Var-10/ZDT1_AGNOMEN_Iteration-500_Obj-2_Var-10_Pop_size40
512,ZDT1,RNSGA2,500,20000,2,10,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],4.374794244766235,[0.98094853 0.99728222],40,40,/home/582/ow6835/MOOP/Result/ZDT1/RNSGA2_ZDT1_10/ZDT1_RNSGA2_Iteration-500_Obj-2_Var-10.bc1586a4-a7aa-4cae-a3f5-f99063b2e7b0,/home/582/ow6835/MOOP/Result/Images/ZDT1/RNSGA2_ZDT1Var-10/ZDT1_RNSGA2_Iteration-500_Obj-2_Var-10_Pop_size40
513,ZDT1,AGNOMEN,500,50000,2,10,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],14.626029014587402,[1. 1.],100,100,/home/582/ow6835/MOOP/Result/ZDT1/AGNOMEN_ZDT1_10/ZDT1_AGNOMEN_Iteration-500_Obj-2_Var-10.54c34d76-dabd-4aa2-9d94-4412c7e707f1,/home/582/ow6835/MOOP/Result/Images/ZDT1/AGNOMEN_ZDT1Var-10/ZDT1_AGNOMEN_Iteration-500_Obj-2_Var-10_Pop_size100
514,ZDT1,RNSGA2,1000,40000,2,10,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],8.528322219848633,[0.99119225 0.99281189],40,40,/home/582/ow6835/MOOP/Result/ZDT1/RNSGA2_ZDT1_10/ZDT1_RNSGA2_Iteration-1000_Obj-2_Var-10.25154d46-1565-44ab-b20f-42069b3a76be,/home/582/ow6835/MOOP/Result/Images/ZDT1/RNSGA2_ZDT1Var-10/ZDT1_RNSGA2_Iteration-1000_Obj-2_Var-10_Pop_size40
515,ZDT1,NSGA3,500,50000,2,10,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],5.428601980209351,[0.9940509 0.9508827],122,100,/home/582/ow6835/MOOP/Result/ZDT1/NSGA3_ZDT1_10/ZDT1_NSGA3_Iteration-500_Obj-2_Var-10.9de515fd-068b-4285-89a9-424efdbf04b5,/home/582/ow6835/MOOP/Result/Images/ZDT1/NSGA3_ZDT1Var-10/ZDT1_NSGA3_Iteration-500_Obj-2_Var-10_Pop_size100
516,ZDT1,RNSGA2,500,50000,2,10,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],9.749852657318115,[0.99986904 1.26672729],100,100,/home/582/ow6835/MOOP/Result/ZDT1/RNSGA2_ZDT1_10/ZDT1_RNSGA2_Iteration-500_Obj-2_Var-10.821fbe0b-ccfc-400c-abca-e8bedeb3f0fb,/home/582/ow6835/MOOP/Result/Images/ZDT1/RNSGA2_ZDT1Var-10/ZDT1_RNSGA2_Iteration-500_Obj-2_Var-10_Pop_size100
517,ZDT1,RNSGA2,200,40000,2,10,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],9.22024416923523,[0.99998494 0.99973683],200,200,/home/582/ow6835/MOOP/Result/ZDT1/RNSGA2_ZDT1_10/ZDT1_RNSGA2_Iteration-200_Obj-2_Var-10.7914d7cb-24f5-4060-90b5-e396ab69cb72,/home/582/ow6835/MOOP/Result/Images/ZDT1/RNSGA2_ZDT1Var-10/ZDT1_RNSGA2_Iteration-200_Obj-2_Var-10_Pop_size200
518,ZDT1,AGNOMEN,1000,100000,2,10,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],30.23371648788452,[0.99999981 1.        ],100,40,/home/582/ow6835/MOOP/Result/ZDT1/AGNOMEN_ZDT1_10/ZDT1_AGNOMEN_Iteration-1000_Obj-2_Var-10.2ccc53ca-5852-4acc-9ad3-9e144a729464,/home/582/ow6835/MOOP/Result/Images/ZDT1/AGNOMEN_ZDT1Var-10/ZDT1_AGNOMEN_Iteration-1000_Obj-2_Var-10_Pop_size40
519,ZDT1,RNSGA2,500,100000,2,10,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],22.23849844932556,[0.99999987 1.00019883],200,200,/home/582/ow6835/MOOP/Result/ZDT1/RNSGA2_ZDT1_10/ZDT1_RNSGA2_Iteration-500_Obj-2_Var-10.6d5e37df-aaf6-4572-b13d-4c467e484abd,/home/582/ow6835/MOOP/Result/Images/ZDT1/RNSGA2_ZDT1Var-10/ZDT1_RNSGA2_Iteration-500_Obj-2_Var-10_Pop_size200
520,ZDT1,NSGA2,500,20000,2,20,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],2.421609878540039,[0.99998286 1.00013164],40,40,/home/582/ow6835/MOOP/Result/ZDT1/NSGA2_ZDT1_20/ZDT1_NSGA2_Iteration-500_Obj-2_Var-20.5adbe5de-c803-4750-8554-6e1dc7fc0b6c,/home/582/ow6835/MOOP/Result/Images/ZDT1/NSGA2_ZDT1Var-20/ZDT1_NSGA2_Iteration-500_Obj-2_Var-20_Pop_size40
521,ZDT1,NSGA2,200,40000,2,20,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],4.120966196060181,[0.9999513  1.00355213],200,200,/home/582/ow6835/MOOP/Result/ZDT1/NSGA2_ZDT1_20/ZDT1_NSGA2_Iteration-200_Obj-2_Var-20.5c8c8a83-a85f-4a72-ae9c-73c11fa440eb,/home/582/ow6835/MOOP/Result/Images/ZDT1/NSGA2_ZDT1Var-20/ZDT1_NSGA2_Iteration-200_Obj-2_Var-20_Pop_size200
